SystemCodeNumber,Capacity,Occupancy,LastUpdated,Normalized
BHMBCCSNH01,863,416.3333333,10/15/2016 12:30,0.43856877
BHMBCCSNH01,863,427.6666667,10/15/2016 13:00,0.450507392
BHMBCCSNH01,863,451,10/15/2016 13:30,0.475086906
BHMBCCSNH01,863,461.5,10/15/2016 14:00,0.486147688
BHMBCCSNH01,863,448.6666667,10/15/2016 14:30,0.472628955
BHMBCCSNH01,863,453.3333333,10/15/2016 15:00,0.477544858
BHMBCCSNH01,863,430.3333333,10/15/2016 15:30,0.453316479
BHMBCCSNH01,863,414.6666667,10/15/2016 16:00,0.43681309
BHMBCCSNH01,863,280.3333333,10/15/2016 16:30,0.295305313
BHMBCCSNH01,863,193.6666667,10/16/2016 8:00,0.204009972
BHMBCCSNH01,863,179,10/16/2016 8:30,0.188559992
BHMBCCSNH01,863,221,10/16/2016 9:00,0.232803118
BHMBCCSNH01,863,435.6666667,10/16/2016 9:30,0.458934653
BHMBCCSNH01,863,469.3333333,10/16/2016 10:00,0.494399382
BHMBCCSNH01,863,524,10/16/2016 10:30,0.551985673
BHMBCCSNH01,863,562.5,10/16/2016 11:00,0.592541873
BHMBCCSNH01,863,632.3333333,10/16/2016 11:30,0.666104849
BHMBCCSNH01,863,653.6666667,10/16/2016 12:00,0.688577549
BHMBCCSNH01,863,693.3333333,10/16/2016 12:30,0.730362723
BHMBCCSNH01,863,679.6666667,10/16/2016 13:00,0.715966151
BHMBCCSNH01,863,599.6666667,10/16/2016 13:30,0.631693528
BHMBCCSNH01,863,572.3333333,10/16/2016 14:00,0.602900383
BHMBCCSNH01,863,455,10/16/2016 14:30,0.479300537
BHMBCCSNH01,863,433,10/16/2016 15:00,0.456125566
BHMBCCSNH01,863,383.5,10/16/2016 15:30,0.403981882
BHMBCCSNH01,863,288,10/16/2016 16:00,0.303381439
BHMBCCSNH01,863,265,10/16/2016 16:30,0.27915306
BHMBCCSNH01,863,210,10/17/2016 8:00,0.221215633
BHMBCCSNH01,863,294.3333333,10/17/2016 8:30,0.310053022
BHMBCCSNH01,863,325.6666667,10/17/2016 9:00,0.343059798
BHMBCCSNH01,863,472.3333333,10/17/2016 9:30,0.497559605
BHMBCCSNH01,863,510.6666667,10/17/2016 10:00,0.537940237
BHMBCCSNH01,863,583.5,10/17/2016 10:30,0.614663436
BHMBCCSNH01,863,632.5,10/17/2016 11:00,0.666280417
BHMBCCSNH01,863,657,10/17/2016 11:30,0.692088908
BHMBCCSNH01,863,675,10/17/2016 12:00,0.711050248
BHMBCCSNH01,863,680.5,10/17/2016 12:30,0.71684399
BHMBCCSNH01,863,675.3333333,10/17/2016 13:00,0.711401384
BHMBCCSNH01,863,672.6666667,10/17/2016 13:30,0.708592296
BHMBCCSNH01,863,654,10/17/2016 14:00,0.688928685
BHMBCCSNH01,863,620.5,10/17/2016 14:30,0.653639524
BHMBCCSNH01,863,559,10/17/2016 15:00,0.588854946
BHMBCCSNH01,863,544,10/17/2016 15:30,0.573053829
BHMBCCSNH01,863,436.5,10/17/2016 16:00,0.459812494
BHMBCCSNH01,863,331.3333333,10/17/2016 16:30,0.349029109
BHMBCCSNH01,863,264.6666667,10/18/2016 8:00,0.278801924
BHMBCCSNH01,863,326.3333333,10/18/2016 8:30,0.34376207
BHMBCCSNH01,863,373.6666667,10/18/2016 9:00,0.393623372
BHMBCCSNH01,863,554,10/18/2016 9:30,0.583587907
BHMBCCSNH01,863,583,10/18/2016 10:00,0.614136732
BHMBCCSNH01,863,690.6666667,10/18/2016 10:30,0.727553636
BHMBCCSNH01,863,711.3333333,10/18/2016 11:00,0.749324064
BHMBCCSNH01,863,727.6666667,10/18/2016 11:30,0.766529723
BHMBCCSNH01,863,722.3333333,10/18/2016 12:00,0.760911549
BHMBCCSNH01,863,716,10/18/2016 12:30,0.754239966
BHMBCCSNH01,863,720,10/18/2016 13:00,0.758453597
BHMBCCSNH01,863,724.5,10/18/2016 13:30,0.763193933
BHMBCCSNH01,863,710,10/18/2016 14:00,0.74791952
BHMBCCSNH01,863,691,10/18/2016 14:30,0.727904772
BHMBCCSNH01,863,683,10/18/2016 15:00,0.71947751
BHMBCCSNH01,863,600,10/18/2016 15:30,0.632044665
BHMBCCSNH01,863,533,10/18/2016 16:00,0.561466344
BHMBCCSNH01,863,408.3333333,10/18/2016 16:30,0.430141508
BHMBCCSNH01,863,320.6666667,10/19/2016 8:00,0.337792759
BHMBCCSNH01,863,349,10/19/2016 8:30,0.367639314
BHMBCCSNH01,863,446,10/19/2016 9:00,0.469819867
BHMBCCSNH01,863,484,10/19/2016 9:30,0.509849363
BHMBCCSNH01,863,620.5,10/19/2016 10:00,0.653639524
BHMBCCSNH01,863,677.5,10/19/2016 10:30,0.713683767
BHMBCCSNH01,863,705,10/19/2016 11:00,0.742652481
BHMBCCSNH01,863,718,10/19/2016 11:30,0.756346782
BHMBCCSNH01,863,724,10/19/2016 12:00,0.762667229
BHMBCCSNH01,863,720.5,10/19/2016 12:30,0.758980301
BHMBCCSNH01,863,717,10/19/2016 13:00,0.755293374
BHMBCCSNH01,863,694.5,10/19/2016 13:30,0.731591699
BHMBCCSNH01,863,667.3333333,10/19/2016 14:00,0.702974121
BHMBCCSNH01,863,658.6666667,10/19/2016 14:30,0.693844587
BHMBCCSNH01,863,612.6666667,10/19/2016 15:00,0.645387829
BHMBCCSNH01,863,602.3333333,10/19/2016 15:30,0.634502616
BHMBCCSNH01,863,515.5,10/19/2016 16:00,0.543031708
BHMBCCSNH01,863,278.5,10/19/2016 16:30,0.293374065
BHMBCCSNH01,863,79.5,10/22/2016 8:00,0.083745918
BHMBCCSNH01,863,91.5,10/22/2016 8:30,0.096386812
BHMBCCSNH01,863,113,10/22/2016 9:00,0.119035079
BHMBCCSNH01,863,145,10/22/2016 9:30,0.152744127
BHMBCCSNH01,863,184.5,10/22/2016 10:00,0.194353734
BHMBCCSNH01,863,233,10/22/2016 10:30,0.245444011
BHMBCCSNH01,863,276,10/22/2016 11:00,0.290740545
BHMBCCSNH01,863,292,10/22/2016 11:30,0.30759507
BHMBCCSNH01,863,351.3333333,10/22/2016 12:00,0.370097265
BHMBCCSNH01,863,362.6666667,10/22/2016 12:30,0.382035886
BHMBCCSNH01,863,417.3333333,10/22/2016 13:00,0.439622177
BHMBCCSNH01,863,420.6666667,10/22/2016 13:30,0.443133537
BHMBCCSNH01,863,416.3333333,10/22/2016 14:00,0.43856877
BHMBCCSNH01,863,419.6666667,10/22/2016 14:30,0.442080129
BHMBCCSNH01,863,422.5,10/22/2016 15:00,0.445064785
BHMBCCSNH01,863,405.5,10/22/2016 15:30,0.427156853
BHMBCCSNH01,863,374,10/22/2016 16:00,0.393974508
BHMBCCSNH01,863,231,10/22/2016 16:30,0.243337196
BHMBCCSNH01,863,110.5,10/23/2016 8:00,0.116401559
BHMBCCSNH01,863,118.5,10/23/2016 8:30,0.124828821
BHMBCCSNH01,863,126,10/23/2016 9:00,0.13272938
BHMBCCSNH01,863,135.5,10/23/2016 9:30,0.142736753
BHMBCCSNH01,863,151.5,10/23/2016 10:00,0.159591278
BHMBCCSNH01,863,176.5,10/23/2016 10:30,0.185926472
BHMBCCSNH01,863,208,10/23/2016 11:00,0.219108817
BHMBCCSNH01,863,240.5,10/23/2016 11:30,0.25334457
BHMBCCSNH01,863,266.5,10/23/2016 12:00,0.280733172
BHMBCCSNH01,863,286.3333333,10/23/2016 12:30,0.301625759
BHMBCCSNH01,863,297.6666667,10/23/2016 13:00,0.313564381
BHMBCCSNH01,863,331.5,10/23/2016 13:30,0.349204677
BHMBCCSNH01,863,342.5,10/23/2016 14:00,0.360792163
BHMBCCSNH01,863,339,10/23/2016 14:30,0.357105236
BHMBCCSNH01,863,325,10/23/2016 15:00,0.342357526
BHMBCCSNH01,863,301,10/23/2016 15:30,0.31707574
BHMBCCSNH01,863,264.5,10/23/2016 16:00,0.278626357
BHMBCCSNH01,863,215,10/23/2016 16:30,0.226482672
BHMBCCSNH01,863,234,10/24/2016 8:00,0.246497419
BHMBCCSNH01,863,322.6666667,10/24/2016 8:30,0.339899575
BHMBCCSNH01,863,363.3333333,10/24/2016 9:00,0.382738158
BHMBCCSNH01,863,441,10/24/2016 9:30,0.464552829
BHMBCCSNH01,863,542.5,10/24/2016 10:00,0.571473718
BHMBCCSNH01,863,576.3333333,10/24/2016 10:30,0.607114014
BHMBCCSNH01,863,587.6666667,10/24/2016 11:00,0.619052635
BHMBCCSNH01,863,605,10/24/2016 11:30,0.637311703
BHMBCCSNH01,863,607,10/24/2016 12:00,0.639418519
BHMBCCSNH01,863,614.5,10/24/2016 12:30,0.647319077
BHMBCCSNH01,863,621.5,10/24/2016 13:00,0.654692932
BHMBCCSNH01,863,608.5,10/24/2016 13:30,0.64099863
BHMBCCSNH01,863,596.5,10/24/2016 14:00,0.628357738
BHMBCCSNH01,863,587,10/24/2016 14:30,0.618350364
BHMBCCSNH01,863,564.6666667,10/24/2016 15:00,0.594824256
BHMBCCSNH01,863,549.3333333,10/24/2016 15:30,0.578672004
BHMBCCSNH01,863,481.6666667,10/24/2016 16:00,0.507391411
BHMBCCSNH01,863,462.3333333,10/24/2016 16:30,0.487025528
BHMBCCSNH01,863,321.5,10/25/2016 8:00,0.3386706
BHMBCCSNH01,863,346.5,10/25/2016 8:30,0.365005793
BHMBCCSNH01,863,447.5,10/25/2016 9:00,0.471399979
BHMBCCSNH01,863,536,10/25/2016 9:30,0.564626567
BHMBCCSNH01,863,615,10/25/2016 10:00,0.647845781
BHMBCCSNH01,863,659,10/25/2016 10:30,0.694195723
BHMBCCSNH01,863,678.5,10/25/2016 11:00,0.714737175
BHMBCCSNH01,863,688,10/25/2016 11:30,0.724744548
BHMBCCSNH01,863,695,10/25/2016 12:00,0.732118403
BHMBCCSNH01,863,710.6666667,10/25/2016 12:30,0.748621791
BHMBCCSNH01,863,713.3333333,10/25/2016 13:00,0.751430879
BHMBCCSNH01,863,696.5,10/25/2016 13:30,0.733698515
BHMBCCSNH01,863,685,10/25/2016 14:00,0.721584325
BHMBCCSNH01,863,665.6666667,10/25/2016 14:30,0.701218441
BHMBCCSNH01,863,655.3333333,10/25/2016 15:00,0.690333228
BHMBCCSNH01,863,589.5,10/25/2016 15:30,0.620983883
BHMBCCSNH01,863,521.5,10/25/2016 16:00,0.549352154
BHMBCCSNH01,863,337.5,10/25/2016 16:30,0.355525124
BHMBCCSNH01,863,232.6666667,10/26/2016 8:00,0.245092875
BHMBCCSNH01,863,263.3333333,10/26/2016 8:30,0.277397381
BHMBCCSNH01,863,438.5,10/26/2016 9:00,0.461919309
BHMBCCSNH01,863,526,10/26/2016 9:30,0.554092489
BHMBCCSNH01,863,589.5,10/26/2016 10:00,0.620983883
BHMBCCSNH01,863,628.5,10/26/2016 10:30,0.662066786
BHMBCCSNH01,863,652.5,10/26/2016 11:00,0.687348572
BHMBCCSNH01,863,664.5,10/26/2016 11:30,0.699989466
BHMBCCSNH01,863,676,10/26/2016 12:00,0.712103655
BHMBCCSNH01,863,689,10/26/2016 12:30,0.725797956
BHMBCCSNH01,863,698,10/26/2016 13:00,0.735278626
BHMBCCSNH01,863,701,10/26/2016 13:30,0.73843885
BHMBCCSNH01,863,693.5,10/26/2016 14:00,0.730538292
BHMBCCSNH01,863,678,10/26/2016 14:30,0.714210471
BHMBCCSNH01,863,647,10/26/2016 15:00,0.68155483
BHMBCCSNH01,863,601,10/26/2016 15:30,0.633098072
BHMBCCSNH01,863,549.6666667,10/26/2016 16:00,0.57902314
BHMBCCSNH01,863,523.3333333,10/26/2016 16:30,0.551283402
BHMBCCSNH01,863,233,10/27/2016 8:00,0.245444011
BHMBCCSNH01,863,267,10/27/2016 8:30,0.281259876
BHMBCCSNH01,863,430,10/27/2016 9:00,0.452965343
BHMBCCSNH01,863,461,10/27/2016 9:30,0.485620984
BHMBCCSNH01,863,573,10/27/2016 10:00,0.603602655
BHMBCCSNH01,863,614,10/27/2016 10:30,0.646792374
BHMBCCSNH01,863,640,10/27/2016 11:00,0.674180976
BHMBCCSNH01,863,646,10/27/2016 11:30,0.680501422
BHMBCCSNH01,863,668,10/27/2016 12:00,0.703676393
BHMBCCSNH01,863,671,10/27/2016 12:30,0.706836616
BHMBCCSNH01,863,665.6666667,10/27/2016 13:00,0.701218441
BHMBCCSNH01,863,660.3333333,10/27/2016 13:30,0.695600267
BHMBCCSNH01,863,654.5,10/27/2016 14:00,0.689455388
BHMBCCSNH01,863,645,10/27/2016 14:30,0.679448014
BHMBCCSNH01,863,630.5,10/27/2016 15:00,0.664173601
BHMBCCSNH01,863,600,10/27/2016 15:30,0.632044665
BHMBCCSNH01,863,546.5,10/27/2016 16:00,0.575687349
BHMBCCSNH01,863,369.5,10/27/2016 16:30,0.389234173
BHMBCCSNH01,863,262,10/28/2016 8:30,0.275992837
BHMBCCSNH01,863,298,10/28/2016 8:30,0.313915517
BHMBCCSNH01,863,373.5,10/28/2016 9:00,0.393447804
BHMBCCSNH01,863,430.3333333,10/28/2016 9:30,0.453316479
BHMBCCSNH01,863,447.6666667,10/28/2016 10:00,0.471575547
BHMBCCSNH01,863,508,10/28/2016 10:30,0.535131149
BHMBCCSNH01,863,530.5,10/28/2016 11:00,0.558832824
BHMBCCSNH01,863,541,10/28/2016 11:30,0.569893606
BHMBCCSNH01,863,546,10/28/2016 12:00,0.575160645
BHMBCCSNH01,863,567.6666667,10/28/2016 12:30,0.59798448
BHMBCCSNH01,863,573.3333333,10/28/2016 13:00,0.60395379
BHMBCCSNH01,863,579.3333333,10/28/2016 13:30,0.610274237
BHMBCCSNH01,863,574.6666667,10/28/2016 14:00,0.605358334
BHMBCCSNH01,863,540.3333333,10/28/2016 14:30,0.569191334
BHMBCCSNH01,863,530.6666667,10/28/2016 15:00,0.559008392
BHMBCCSNH01,863,472,10/28/2016 15:30,0.497208469
BHMBCCSNH01,863,454,10/28/2016 16:00,0.47824713
BHMBCCSNH01,863,255.5,10/28/2016 16:30,0.269145687
BHMBCCSNH01,863,124.5,10/29/2016 8:00,0.131149268
BHMBCCSNH01,863,140.5,10/29/2016 8:30,0.148003792
BHMBCCSNH01,863,161,10/29/2016 9:00,0.169598651
BHMBCCSNH01,863,201.5,10/29/2016 9:30,0.212261667
BHMBCCSNH01,863,255,10/29/2016 10:00,0.268618983
BHMBCCSNH01,863,302.5,10/29/2016 10:30,0.318655852
BHMBCCSNH01,863,340.5,10/29/2016 11:00,0.358685348
BHMBCCSNH01,863,362.3333333,10/29/2016 11:30,0.38168475
BHMBCCSNH01,863,372.6666667,10/29/2016 12:00,0.392569964
BHMBCCSNH01,863,413.5,10/29/2016 12:30,0.435584115
BHMBCCSNH01,863,433,10/29/2016 13:00,0.456125566
BHMBCCSNH01,863,448.5,10/29/2016 13:30,0.472453387
BHMBCCSNH01,863,452,10/29/2016 14:00,0.476140313
BHMBCCSNH01,863,449,10/29/2016 14:30,0.472980091
BHMBCCSNH01,863,448,10/29/2016 15:00,0.471926683
BHMBCCSNH01,863,436,10/29/2016 15:30,0.45928579
BHMBCCSNH01,863,406,10/29/2016 16:00,0.427683556
BHMBCCSNH01,863,251.5,10/29/2016 16:30,0.264932055
BHMBCCSNH01,863,115.75,10/30/2016 8:00,0.12193195
BHMBCCSNH01,863,116.5,10/30/2016 8:00,0.122722006
BHMBCCSNH01,863,117.25,10/30/2016 8:00,0.123512061
BHMBCCSNH01,863,121,10/30/2016 8:30,0.127462341
BHMBCCSNH01,863,121.5,10/30/2016 9:00,0.127989044
BHMBCCSNH01,863,127,10/30/2016 9:30,0.133782788
BHMBCCSNH01,863,140.5,10/30/2016 10:00,0.148003793
BHMBCCSNH01,863,176,10/30/2016 10:30,0.185399768
BHMBCCSNH01,863,226.5,10/30/2016 11:00,0.238596861
BHMBCCSNH01,863,266.5,10/30/2016 11:30,0.280733172
BHMBCCSNH01,863,294.5,10/30/2016 12:00,0.31022859
BHMBCCSNH01,863,304,10/30/2016 12:30,0.320235964
BHMBCCSNH01,863,305,10/30/2016 13:00,0.321289371
BHMBCCSNH01,863,306,10/30/2016 13:30,0.322342779
BHMBCCSNH01,863,298,10/30/2016 14:00,0.313915517
BHMBCCSNH01,863,291,10/30/2016 14:30,0.306541662
BHMBCCSNH01,863,260.6666667,10/30/2016 15:00,0.274588293
BHMBCCSNH01,863,247.3333333,10/30/2016 15:30,0.260542856
BHMBCCSNH01,863,217,10/31/2016 8:00,0.228589487
BHMBCCSNH01,863,331,10/31/2016 8:30,0.348677973
BHMBCCSNH01,863,426,10/31/2016 9:00,0.448751712
BHMBCCSNH01,863,512,10/31/2016 9:30,0.53934478
BHMBCCSNH01,863,573,10/31/2016 10:00,0.603602655
BHMBCCSNH01,863,605,10/31/2016 10:30,0.637311704
BHMBCCSNH01,863,620,10/31/2016 11:00,0.65311282
BHMBCCSNH01,863,653.5,10/31/2016 11:30,0.68840198
BHMBCCSNH01,863,644.5,10/31/2016 12:00,0.678921311
BHMBCCSNH01,863,637.5,10/31/2016 12:30,0.671547456
BHMBCCSNH01,863,645,10/31/2016 13:00,0.679448015
BHMBCCSNH01,863,649,10/31/2016 13:30,0.683661646
BHMBCCSNH01,863,629,10/31/2016 14:00,0.66259349
BHMBCCSNH01,863,600.5,10/31/2016 14:30,0.632571369
BHMBCCSNH01,863,564.5,10/31/2016 15:00,0.594648689
BHMBCCSNH01,863,513,10/31/2016 15:30,0.540398188
BHMBCCSNH01,863,452.5,10/31/2016 16:00,0.476667017
BHMBCCSNH01,863,347.6666667,10/31/2016 16:30,0.366234769
BHMBCCSNH01,863,275.3333333,11/1/2016 8:00,0.290038274
BHMBCCSNH01,863,330.5,11/1/2016 8:30,0.348151269
BHMBCCSNH01,863,420,11/1/2016 9:00,0.442431265
BHMBCCSNH01,863,512,11/1/2016 9:30,0.539344781
BHMBCCSNH01,863,603,11/1/2016 10:00,0.635204888
BHMBCCSNH01,863,651,11/1/2016 10:30,0.685768461
BHMBCCSNH01,863,668,11/1/2016 11:00,0.703676393
BHMBCCSNH01,863,709,11/1/2016 11:30,0.746866112
BHMBCCSNH01,863,725.5,11/1/2016 12:00,0.76424734
BHMBCCSNH01,863,732.5,11/1/2016 12:30,0.771621195
BHMBCCSNH01,863,729.5,11/1/2016 13:00,0.768460971
BHMBCCSNH01,863,716.3333333,11/1/2016 13:30,0.754591102
BHMBCCSNH01,863,709.6666667,11/1/2016 14:00,0.747568384
BHMBCCSNH01,863,663,11/1/2016 14:30,0.698409354
BHMBCCSNH01,863,622,11/1/2016 15:00,0.655219636
BHMBCCSNH01,863,569.5,11/1/2016 15:30,0.599915728
BHMBCCSNH01,863,508.6666667,11/1/2016 16:00,0.535833421
BHMBCCSNH01,863,477.3333333,11/1/2016 16:30,0.502826644
BHMBCCSNH01,863,273.5,11/2/2016 8:00,0.288107026
BHMBCCSNH01,863,380,11/2/2016 8:30,0.400294954
BHMBCCSNH01,863,474,11/2/2016 9:00,0.499315285
BHMBCCSNH01,863,514,11/2/2016 9:30,0.541451596
BHMBCCSNH01,863,680.5,11/2/2016 10:00,0.71684399
BHMBCCSNH01,863,717.5,11/2/2016 10:30,0.755820078
BHMBCCSNH01,863,726.5,11/2/2016 11:00,0.765300748
BHMBCCSNH01,863,732.5,11/2/2016 11:30,0.771621195
BHMBCCSNH01,863,731.6666667,11/2/2016 12:00,0.770743355
BHMBCCSNH01,863,726.3333333,11/2/2016 12:30,0.76512518
BHMBCCSNH01,863,722,11/2/2016 13:00,0.760560413
BHMBCCSNH01,863,703.6666667,11/2/2016 13:30,0.741247937
BHMBCCSNH01,863,702.3333333,11/2/2016 14:00,0.739843394
BHMBCCSNH01,863,665.5,11/2/2016 14:30,0.701042874
BHMBCCSNH01,863,629.5,11/2/2016 15:00,0.663120194
BHMBCCSNH01,863,592,11/2/2016 15:30,0.623617402
BHMBCCSNH01,863,577,11/2/2016 16:00,0.607816286
BHMBCCSNH01,863,419.6666667,11/2/2016 16:30,0.442080129
BHMBCCSNH01,863,342.3333333,11/3/2016 8:00,0.360616595
BHMBCCSNH01,863,386.5,11/3/2016 8:30,0.407142105
BHMBCCSNH01,863,503.5,11/3/2016 9:00,0.530390814
BHMBCCSNH01,863,612,11/3/2016 9:30,0.644685558
BHMBCCSNH01,863,682,11/3/2016 10:00,0.718424102
BHMBCCSNH01,863,718,11/3/2016 10:30,0.756346782
BHMBCCSNH01,863,730,11/3/2016 11:00,0.768987675
BHMBCCSNH01,863,746.5,11/3/2016 11:30,0.786368904
BHMBCCSNH01,863,743.5,11/3/2016 12:00,0.78320868
BHMBCCSNH01,863,742.5,11/3/2016 12:30,0.782155273
BHMBCCSNH01,863,745.5,11/3/2016 13:00,0.785315496
BHMBCCSNH01,863,742,11/3/2016 13:30,0.781628569
BHMBCCSNH01,863,725,11/3/2016 14:00,0.763720636
BHMBCCSNH01,863,697,11/3/2016 14:30,0.734225219
BHMBCCSNH01,863,667.5,11/3/2016 15:00,0.70314969
BHMBCCSNH01,863,624.6666667,11/3/2016 15:30,0.658028723
BHMBCCSNH01,863,596.3333333,11/3/2016 16:00,0.62818217
BHMBCCSNH01,863,416.6666667,11/3/2016 16:30,0.438919906
BHMBCCSNH01,863,327.3333333,11/4/2016 8:00,0.344815478
BHMBCCSNH01,863,357,11/4/2016 8:30,0.376066575
BHMBCCSNH01,863,447.3333333,11/4/2016 9:00,0.471224411
BHMBCCSNH01,863,480.6666667,11/4/2016 9:30,0.506338003
BHMBCCSNH01,863,590.5,11/4/2016 10:00,0.622037291
BHMBCCSNH01,863,622.6666667,11/4/2016 10:30,0.655921907
BHMBCCSNH01,863,636.3333333,11/4/2016 11:00,0.67031848
BHMBCCSNH01,863,657.5,11/4/2016 11:30,0.692615612
BHMBCCSNH01,863,689.3333333,11/4/2016 12:00,0.726149092
BHMBCCSNH01,863,691.6666667,11/4/2016 12:30,0.728607044
BHMBCCSNH01,863,659.5,11/4/2016 13:00,0.694722427
BHMBCCSNH01,863,636,11/4/2016 13:30,0.669967345
BHMBCCSNH01,863,608,11/4/2016 14:00,0.640471927
BHMBCCSNH01,863,571,11/4/2016 14:30,0.601495839
BHMBCCSNH01,863,523,11/4/2016 15:00,0.550932266
BHMBCCSNH01,863,474,11/4/2016 15:30,0.499315285
BHMBCCSNH01,863,418,11/4/2016 16:00,0.44032445
BHMBCCSNH01,863,300.6666667,11/4/2016 16:30,0.316724604
BHMBCCSNH01,863,214.3333333,11/5/2016 8:00,0.2257804
BHMBCCSNH01,863,149.5,11/5/2016 8:30,0.157484463
BHMBCCSNH01,863,178.5,11/5/2016 9:00,0.188033288
BHMBCCSNH01,863,216,11/5/2016 9:30,0.227536079
BHMBCCSNH01,863,254,11/5/2016 10:00,0.267565575
BHMBCCSNH01,863,269,11/5/2016 10:30,0.283366691
BHMBCCSNH01,863,328.5,11/5/2016 11:00,0.346044454
BHMBCCSNH01,863,351.6666667,11/5/2016 11:30,0.370448401
BHMBCCSNH01,863,366.3333333,11/5/2016 12:00,0.385898381
BHMBCCSNH01,863,428,11/5/2016 12:30,0.450858527
BHMBCCSNH01,863,447,11/5/2016 13:00,0.470873275
BHMBCCSNH01,863,453,11/5/2016 13:30,0.477193721
BHMBCCSNH01,863,469.5,11/5/2016 14:00,0.49457495
BHMBCCSNH01,863,465,11/5/2016 14:30,0.489834615
BHMBCCSNH01,863,448.5,11/5/2016 15:00,0.472453387
BHMBCCSNH01,863,417.5,11/5/2016 15:30,0.439797746
BHMBCCSNH01,863,377,11/5/2016 16:00,0.397134731
BHMBCCSNH01,863,285,11/5/2016 16:30,0.300221216
BHMBCCSNH01,863,218,11/6/2016 8:00,0.229642895
BHMBCCSNH01,863,163.5,11/6/2016 8:30,0.172232171
BHMBCCSNH01,863,172.3333333,11/6/2016 9:00,0.181537273
BHMBCCSNH01,863,175.6666667,11/6/2016 9:30,0.185048633
BHMBCCSNH01,863,211.5,11/6/2016 10:00,0.222795745
BHMBCCSNH01,863,247.5,11/6/2016 10:30,0.260718425
BHMBCCSNH01,863,290,11/6/2016 11:00,0.305488255
BHMBCCSNH01,863,327,11/6/2016 11:30,0.344464342
BHMBCCSNH01,863,363.5,11/6/2016 12:00,0.382913726
BHMBCCSNH01,863,387,11/6/2016 12:30,0.407668809
BHMBCCSNH01,863,393,11/6/2016 13:00,0.413989255
BHMBCCSNH01,863,389.5,11/6/2016 13:30,0.410302328
BHMBCCSNH01,863,385,11/6/2016 14:00,0.405561993
BHMBCCSNH01,863,384,11/6/2016 14:30,0.404508585
BHMBCCSNH01,863,350.5,11/6/2016 15:00,0.369219425
BHMBCCSNH01,863,319,11/6/2016 15:30,0.33603708
BHMBCCSNH01,863,277.5,11/6/2016 16:00,0.292320658
BHMBCCSNH01,863,250,11/6/2016 16:30,0.263351944
BHMBCCSNH01,863,242,11/7/2016 8:00,0.254924681
BHMBCCSNH01,863,353.5,11/7/2016 8:30,0.372379648
BHMBCCSNH01,863,450,11/7/2016 9:00,0.474033499
BHMBCCSNH01,863,555.5,11/7/2016 9:30,0.585168018
BHMBCCSNH01,863,651,11/7/2016 10:00,0.685768461
BHMBCCSNH01,863,708.5,11/7/2016 10:30,0.746339408
BHMBCCSNH01,863,729,11/7/2016 11:00,0.767934267
BHMBCCSNH01,863,736.5,11/7/2016 11:30,0.775834826
BHMBCCSNH01,863,753,11/7/2016 12:00,0.793216054
BHMBCCSNH01,863,760,11/7/2016 12:30,0.800589909
BHMBCCSNH01,863,760,11/7/2016 13:00,0.800589908
BHMBCCSNH01,863,762,11/7/2016 13:30,0.802696724
BHMBCCSNH01,863,755.6666667,11/7/2016 14:00,0.796025141
BHMBCCSNH01,863,750.3333333,11/7/2016 14:30,0.790406967
BHMBCCSNH01,863,708.6666667,11/7/2016 15:00,0.746514976
BHMBCCSNH01,863,693.3333333,11/7/2016 15:30,0.730362723
BHMBCCSNH01,863,592,11/7/2016 16:00,0.623617402
BHMBCCSNH01,863,566,11/7/2016 16:30,0.5962288
BHMBCCSNH01,863,337,11/8/2016 8:00,0.35499842
BHMBCCSNH01,863,442,11/8/2016 8:30,0.465606236
BHMBCCSNH01,863,546.5,11/8/2016 9:00,0.575687349
BHMBCCSNH01,863,653.5,11/8/2016 9:30,0.688401981
BHMBCCSNH01,863,732.3333333,11/8/2016 10:00,0.771445627
BHMBCCSNH01,863,751.6666667,11/8/2016 10:30,0.79181151
BHMBCCSNH01,863,784.5,11/8/2016 11:00,0.826398399
BHMBCCSNH01,863,801.5,11/8/2016 11:30,0.844306331
BHMBCCSNH01,863,805.5,11/8/2016 12:00,0.848519962
BHMBCCSNH01,863,803,11/8/2016 12:30,0.845886443
BHMBCCSNH01,863,793.3333333,11/8/2016 13:00,0.835703501
BHMBCCSNH01,863,789.6666667,11/8/2016 13:30,0.831841005
BHMBCCSNH01,863,792.5,11/8/2016 14:00,0.834825661
BHMBCCSNH01,863,768,11/8/2016 14:30,0.809017171
BHMBCCSNH01,863,744.3333333,11/8/2016 15:00,0.78408652
BHMBCCSNH01,863,726.6666667,11/8/2016 15:30,0.765476316
BHMBCCSNH01,863,676,11/8/2016 16:00,0.712103656
BHMBCCSNH01,863,601,11/8/2016 16:30,0.633098072
BHMBCCSNH01,863,433.5,11/9/2016 8:00,0.45665227
BHMBCCSNH01,863,458.5,11/9/2016 8:30,0.482987464
BHMBCCSNH01,863,563.3333333,11/9/2016 9:00,0.593419712
BHMBCCSNH01,863,601.6666667,11/9/2016 9:30,0.633800344
BHMBCCSNH01,863,762.5,11/9/2016 10:00,0.803223428
BHMBCCSNH01,863,794,11/9/2016 10:30,0.836405773
BHMBCCSNH01,863,803,11/9/2016 11:00,0.845886443
BHMBCCSNH01,863,814,11/9/2016 11:30,0.857473928
BHMBCCSNH01,863,820,11/9/2016 12:00,0.863794375
